Timestamp (ms), RPM SEC
4245900,1599
4245913,2981
4245929,2544
4245950,1919
4245963,2975
4245981,2305
4246000,2085
4246025,1593
4246034,4575
4246057,1703
4246081,2510
4246106,2440
4246120,2877
4246138,2242
4246160,1785
4246179,2109
4246195,2435
4246210,2741
4246229,2121
4246255,1530
4246269,2918
4246287,2156
4246305,2229
4246319,2940
4246337,2157
4246355,2229
4246371,2567
4246389,2247
4246411,1796
4246436,2356
4246459,1756
4246473,2894
4246490,2338
4246509,2117
4246525,2506
4246549,1628
4246563,2949
4246584,1946
4246600,2442
4246615,2601
4246634,2185
4246659,1598
4246674,2527
4246690,2626
4246709,2110
4246725,2523
4246743,2205
4246764,1883
4246786,1794
4246801,2648
4246826,2445
4246844,2160
4246863,2096
4246878,2762
4246896,2203
4246918,1790
4246939,1937
4246953,2821
4246968,2701
4246994,1510
4247004,4347
4247024,1939
4247044,2015
4247076,1908
4247085,4153
4247107,1822
4247125,2253
4247141,2443
4247188,2155
4247209,1840
4247226,2424
4247242,2483
4247258,2577
4247275,2315
4247292,2347
4247309,2281
4247331,1879
4247351,1975
4247365,2863
4247382,2339
4247401,2110
4247432,1936
4247457,2412
4247472,2569
4247490,2236
4247513,1776
4247531,2188
4247545,2793
4247563,2282
4247581,2206
4247606,1601
4247620,2879
4247636,2477
4247656,2012
4247670,2861
4247688,2263
4247706,2178
4247737,1923
4247762,2437
4247777,2561
4247795,2238
4247816,1946
4247836,1980
4247860,2458
4247875,2665
4247893,2237
4247912,2174
4247935,1723
4247952,2311
4247966,2931
4247986,1987
4248011,1625
4248020,4308
4248042,1789
4248064,1795
4248074,4248
4248094,1954
4248114,2037
4248128,2873
4248145,2329
4248164,2117
4248180,2453
4248198,2236
4248218,1980
4248239,1939
4248255,2494
4248270,2629
4248289,2136
4248314,1599
4248328,2869
4248345,2288
4248370,2459
4248394,1653
4248409,2692
4248424,2710
4248444,1961
4248459,2703
4248474,2705
4248494,1959
4248509,2747
4248525,2457
4248544,2084
4248569,1601
4248583,2870
4248599,2425
4248619,2043
4248633,2870
4248650,2324
4248674,1671
4248696,2685
4248721,1627
4248730,4309
4248751,1955
4248771,1973
4248785,2829
4248803,2224
4248820,2386
4248836,2413
4248854,2257
4248876,1860
4248895,2087
4248909,2790
4248926,2426
4248946,1952
4248961,2626
4248982,1946
4249004,1834
4249019,2662
4249033,2818
4249054,1908
4249078,1656
4249104,2341
4249119,2612
4249133,2904
4249154,1905
4249169,2625
4249186,2303
4249209,1788
4249228,2075
4249253,2351
4249269,2545
4249289,2021
4249307,2163
4249332,1634
4249348,2469
4249363,2662
4249382,2126
4249398,2450
4249414,2482
4249437,1804
4249457,1964
4249471,2867
4249489,2272
4249513,1656
4249532,2072
4249556,2524
4249571,2616
4249594,1748
4249612,2257
4249626,2798
4249643,2390
4249662,2103
4249678,2382
4249701,1768
4249719,2284
4249737,2213
4249751,2737
4249770,2132
4249791,1896
4249811,1964
4249826,2780
4249845,2124
4249872,1488
4249886,2690
4249901,2736
4249922,1946
4249939,2250
4249964,1621
4249978,2839
4249995,2359
4250014,2106
4250039,1598
4250054,2677
4250071,2391
4250089,2167
4250114,1600
4250128,2877
4250145,2314
4250169,1671
4250197,2190
4250235,2078
4250254,2077
4250273,2163
4250289,2422
4250313,1732
4250327,2701
4250348,1945
4250373,1598
4250387,2869
4250405,2199
4250427,1787
4250448,1932
4250473,1607
4250487,2882
4250504,2393
4250529,1568
4250552,2629
4250577,1568
4250591,2915
4250610,2157
4250632,1834
4250652,1958
4250668,2430
4250691,1761
4250707,2504
4250727,2014
4250752,1600
4250768,2469
4250785,2392
4250809,1653
4250827,2236
4250843,2435
4250863,2008
4250886,1726
4250906,2044
4250930,1663
4250944,2839
4250963,2124
4250986,1760
4251006,1971
4251031,1572
4251045,2912
4251063,2226
4251086,1752
4251106,1997
4251132,2346
4251162,1946
4251184,1817
4251209,1626
4251225,2528
4251241,2514
4251265,1645
4251284,2111
4251309,1599
4251325,2525
4251342,2285
4251365,1763
4251384,2107
4251409,1600
4251425,2489
4251442,2391
4251465,1708
4251487,1802
4251511,1680
4251526,2670
4251542,2584
4251563,1908
4251586,1719
4251603,2356
4251627,1672
4251643,2411
4251667,1712
4251687,1971
4251712,1566
4251727,2781
4251745,2172
4251768,1746
4251790,1804
4251806,2476
4251829,1783
4251847,2171
4251872,1629
4251890,2215
4251915,1589
4251929,2895
4251949,1995
4251972,1768
4251990,2178
4252015,1592
4252030,2689
4252056,1516
4252071,2672
4252094,1781
4252118,1649
4252132,2866
4252152,1988
4252176,1673
4252198,1847
4252218,1965
4252234,2497
4252258,1662
4252276,2228
4252298,1852
4252317,2078
4252343,1531
4252358,2612
4252376,2238
4252398,1808
4252424,1571
4252438,2761
4252473,1731
4252498,1593
4252523,2356
4252548,1629
4252573,2418
4252598,1610
4252623,1598
4252637,2757
4252654,2304
4252679,1634
4252704,1601
4252727,2557
4252752,1658
4252768,2363
4252790,1841
4252809,2169
4252831,1823
4252867,1656
4252884,2317
4252904,1957
4252921,2398
4252943,1836
4252962,2048
4252985,1812
4253005,1941
4253041,1686
4253061,2006
4253080,2042
4253105,1606
4253120,2621
4253139,2144
4253161,1842
4253217,1792
4253234,2239
4253255,1943
4253280,1599
4253294,2869
4253314,2019
4253335,1924
4253361,1499
4253387,2333
4253411,1659
4253436,1573
4253450,2888
4253469,2120
4253491,1841
4253511,1979
4253535,1653
4253550,2649
4253586,1672
4253601,2653
4253625,1690
4253642,2304
4253668,1542
4253691,1756
4253715,2467
4253740,1615
4253754,2797
4253781,1488
4253795,2878
4253822,1502
4253840,2171
4253856,2499
4253890,1759
4253915,1610
4253941,2354
4253965,1634
4253997,2501
4254021,1649
4254037,2545
4254062,1575
4254077,2737
4254101,1697
4254121,1960
4254137,2431
4254171,1782
4254196,1609
4254221,2385
4254246,1607
4254271,1584
4254285,2849
4254308,1726
4254325,2360
4254349,1705
4254375,1530
4254389,2868
4254415,1546
4254432,2362
4254455,1731
4254483,1422
4254499,2518
4254525,1529
4254541,2491
4254565,1660
4254582,2378
4254624,1924
4254643,2022
4254663,2031
4254679,2452
4254702,1753
4254718,2490
4254738,2016
4254763,1602
4254777,2788
4254801,1694
4254818,2286
4254838,2028
4254863,1596
4254879,2562
4254902,1728
4254920,2264
4254984,1871
4255004,2006
4255027,1719
4255051,1630
4255078,1530
4255105,1474
4255137,1235
4255173,1121
4255188,2677
4255223,1143
4255252,1348
4255296,1841
4255334,1556
4255359,1626
4255385,1560
4255399,2754
4255434,1693
4255450,2614
4255485,1726
4255499,2785
4255517,2234
4255539,1795
4255567,1458
4255584,2230
4255620,1682
4255643,1728
4255667,1681
4255690,1735
4255717,1485
4255740,1750
4255760,2031
4255785,1567
4255810,1627
4255835,1562
4255869,1755
4255891,1878
4255917,1503
4255946,1390
4255986,1513
4256010,1646
4256036,1550
4256060,1644
4256086,2336
4256110,1645
4256136,2353
4256160,1647
4256186,2335
4256201,2638
4256219,2184
4256247,2140
4256268,1906
4256286,2283
4256310,1645
4256336,1551
4256351,2562
4256386,1164
4256410,1645
4256436,1564
4256460,1626
4256485,1604
4256510,1595
4256535,1599
4256560,1605
4256597,1618
4256626,1370
4256660,1189
4256691,1277
4256717,1563
4256749,1237
4256776,1498
4256799,1714
4256826,1514
4256848,1790
4256869,1926
4256892,1743
4256953,1943
4256972,2126
4256991,2114
4257007,2505
4257032,1614
4257045,2959
4257072,1522
4257095,1684
4257122,1494
4257147,1605
4257182,1155
4257207,1581
4257241,1177
4257278,1087
4257295,2282
4257322,1489
4257348,1532
4257375,1482
4257404,1365
4257441,1097
4257472,1273
4257504,1244
4257541,1097
4257572,1269
4257600,1456
4257652,1154
4257673,1890
4257697,1664
4257723,1535
4257747,1703
4257773,1533
4257796,1733
4257823,1450
4257840,2331
4257866,1561
4257892,1563
4257915,1727
4257932,2298
4257957,1587
4257992,1166
4258016,1646
4258041,1625
4258066,1570
4258092,1564
4258123,1287
4258146,1693
4258174,1455
4258196,1788
4258224,1443
4258249,1609
4258278,1379
4258307,1370
4258334,1465
4258368,1184
4258392,1647
4258425,1209
4258450,1639
4258493,920
4258517,1689
4258552,1140
4258604,1147
4258643,1032
4258668,1616
4258693,1585
4258723,1311
4258748,1654
4258774,1532
4258792,2124
4258817,1601
4258834,2456
4258856,1820
4258877,1867
4258892,2613
4258916,1662
4258933,2458
4258951,2226
4258974,1704
4259005,1313
4259026,1889
4259051,1597
4259094,1394
4259126,1262
4259149,1710
4259176,1499
4259199,1705
4259225,1521
4259257,1274
4259284,1478
4259307,1692
4259334,1491
4259368,1185
4259393,1595
4259418,1601
4259443,1590
4259474,1283
4259499,1621
4259524,1595
4259552,1424
4259583,1307
4259607,1668
4259632,1554
4259657,1617
4259683,1532
4259706,1766
4259730,1695
4259751,1860
4259778,1496
4259796,2217
4259819,1735
4259845,1530
4259870,1597
4259894,1647
4259920,1545
4259946,1579
4259970,1604
4259995,1614
4260020,1616
4260057,1641
4260078,1854
4260101,1771
4260120,2069
4260145,1602
4260170,1599
4260195,1599
4260220,1600
4260245,1598
4260270,1601
4260286,2471
4260311,1619
4260335,1640
4260361,1544
4260385,1678
4260403,2231
4260426,1757
4260452,1535
4260476,1652
4260502,1545
4260520,2202
4260545,1598
4260570,1602
4260595,1599
4260625,1318
4260687,1939
4260737,1620
4260758,1836
4260782,1655
4260806,1731
4260832,1510
4260855,1719
4260876,1941
4260901,1591
4260916,2769
4260951,1692
4260976,1591
4261001,1599
4261026,1609
4261063,1622
4261083,1998
4261101,2181
4261126,1625
4261151,1575
4261167,2536
4261201,1168
4261215,2901
4261252,1648
4261276,1637
4261302,1559
4261326,1641
4261363,1614
4261376,3118
4261402,1559
4261426,1642
4261452,1555
4261466,2786
4261502,1680
4261526,1650
4261552,1556
4261566,2768
4261602,1686
4261626,1672
4261651,1552
4261665,2912
4261687,1834
4261707,1953
4261734,1486
4261752,2221
4261777,1647
4261802,1560
4261816,2886
4261843,1472
4261858,2765
4261884,1508
4261911,1486
4261926,2727
4261952,1555
4261966,2687
4261993,1508
4262014,1932
4262035,1860
4262058,1750
4262077,2092
4262103,1542
4262127,1654
4262153,2332
4262177,1665
4262203,1554
4262227,1647
4262253,2321
4262277,1656
4262302,1577
4262317,2711
4262354,1624
4262379,1602
4262405,1558
4262419,2797
4262437,2164
4262459,1819
4262487,1462
4262505,2198
4262528,1750
4262554,1513
4262579,1602
4262604,1633
4262618,2761
4262641,1759
4262661,2005
4262681,1988
4262706,1590
4262730,1671
4262747,2327
4262770,1761
4262805,1705
4262831,1546
4262856,1576
4262870,2905
4262897,1470
4262914,2375
4262938,1657
4262968,1356
4262988,1939
4263006,2322
4263031,1578
4263057,1562
4263080,1719
4263097,2289
4263120,1749
4263156,1691
4263181,1580
4263207,1549
4263221,2785
4263269,1687
4263289,1945
4263312,1748
4263332,2001
4263356,1633
4263382,1566
4263408,2335
4263432,1645
4263458,1549
4263482,1654
4263508,1555
4263522,2772
4263541,2155
4263563,1830
4263594,1278
4263609,2609
4263634,1610
4263659,1596
4263673,2880
4263692,2069
4263714,1800
4263741,1513
4263759,2196
4263784,1606
4263809,1582
4263834,1620
4263859,2350
4263929,1724
4263950,1874
4263973,1734
4264001,1459
4264019,2207
4264043,1660
4264069,1545
4264093,1654
4264119,1554
4264133,2820
4264169,1677
4264193,1657
4264219,1544
4264234,2561
4264271,1637
4264296,1610
4264321,1585
4264346,1615
4264371,1573
4264387,2604
4264421,1157
4264435,2936
4264455,1944
4264478,1783
4264503,1587
4264526,1751
4264558,1877
4264580,1817
4264604,1674
4264626,1777
4264654,1461
4264672,2200
4264697,1615
4264722,1572
4264747,1621
4264772,1574
4264797,1631
4264822,1578
4264836,2830
4264863,1471
4264883,1996
4264908,1611
4264927,2093
4264955,1464
4264977,1760
4264998,1916
4265023,1583
4265048,1620
4265073,1579
4265098,1608
4265124,1575
4265139,2674
4265174,1708
4265210,1660
4265233,1770
4265256,1705
4265280,1644
4265305,1604
4265328,1719
4265349,1952
4265373,1630
4265399,1544
4265424,1597
4265449,1629
4265475,1556
4265490,2623
4265537,1689
4265558,1890
4265581,1748
4265608,1480
4265628,2010
4265654,1575
4265678,1642
4265704,1555
4265719,2660
4265754,1722
4265778,1636
4265809,1927
4265852,1400
4265867,2749
4265891,1638
4265916,1595
4265941,1592
4265966,1597
4265980,2916
4266016,1651
4266041,1619
4266066,1582
4266081,2781
4266116,1679
4266141,1626
4266211,1701
4266227,2559
4266252,1607
4266277,1587
4266291,2799
4266327,1674
4266352,1619
4266377,1574
4266391,2915
4266427,1649
4266452,1635
4266477,2345
4266502,1637
4266568,1825
4266585,2241
4266612,1534
4266631,2061
4266656,1566
4266681,1637
4266707,2323
4266731,1653
4266757,1562
4266772,2593
4266789,2383
4266812,1733
4266834,1785
4266868,1783
4266886,2225
4266907,1924
4266931,1632
4266947,2485
4266972,1630
4266988,2409
4267012,1695
4267034,1792
4267056,1828
4267081,1604
4267097,2483
4267122,1638
4267136,2759
4267162,1534
4267192,2014
4267213,1868
4267232,2166
4267258,1530
4267273,2619
4267290,2337
4267313,1751
4267333,2024
4267358,1565
4267374,2602
4267398,1639
4267414,2612
4267433,2066
4267458,1624
4267474,2500
4267495,1890
4267516,1863
4267535,2131
4267561,1561
4267575,2782
4267601,1516
4267615,3001
4267635,1971
4267659,1638
4267674,2645
4267694,2027
4267715,1908
4267739,1676
4267760,1881
4267785,1630
4267822,2140
4267839,2323
4267865,1582
4267885,2011
4267910,2314
4267945,1757
4267965,1919
4267983,2216
4268009,1543
4268025,2580
4268043,2254
4268065,1774
4268085,2011
4268111,1552
4268126,2646
4268147,1879
4268168,1894
4268190,1834
4268212,1831
4268228,2446
4268261,1810
4268287,1572
4268313,2331
4268337,1648
4268363,1558
4268377,2714
4268394,2384
4268417,1727
4268449,1908
4268470,1869
4268489,2111
4268514,1598
4268528,2890
4268546,2171
4268571,1649
4268589,2166
4268614,1580
4268630,2533
4268664,1750
4268689,1616
4268714,1596
4268728,2848
4268747,2180
4268776,1372
4268789,3023
4268815,1564
4268829,2786
4268848,2147
4268870,1809
4268893,1683
4268915,1887
4268938,1722
4268955,2324
4268979,1688
4268998,2101
4269019,1905
4269044,1614
4269065,1876
4269100,1712
4269115,2558
4269139,1715
4269156,2339
4269179,1696
4269198,2202
4269219,1839
4269244,1600
4269266,1885
4269289,1722
4269315,1527
4269330,2715
4269349,2057
4269371,1846
4269402,1293
4269417,2613
4269442,1605
4269467,1600
4269481,2867
4269508,1471
4269523,2659
4269547,1703
4269566,2079
4269592,1531
4269617,1589
4269631,2887
4269651,2012
4269673,1827
4269697,1674
4269729,1854
4269751,1846
4269773,1830
4269796,1675
4269817,1906
4269842,1625
4269868,1563
4269882,2782
4269900,2190
4269923,1775
4269947,1679
4269968,1905
4269992,1627
4270030,2123
4270052,1806
4270074,1781
4270097,1731
4270118,1913
4270143,1618
4270168,1582
4270182,2855
4270219,1658
4270234,2639
4270268,1731
4270293,1625
4270319,1562
4270333,2774
4270355,1841
4270376,1875
4270398,1790
4270424,1536
4270444,2043
4270469,1576
4270485,2533
4270519,1754
4270544,1624
4270570,1563
4270584,2786
4270610,1516
4270625,2747
4270648,1712
4270680,1901
4270700,1953
4270724,1685
4270748,1657
4270769,1893
4270793,1708
4270810,2260
4270834,1700
4270850,2411
4270873,1744
4270894,1970
4270929,1679
4270981,1929
4270999,2261
4271043,1832
4271063,1981
4271081,2152
4271106,1621
4271131,1573
4271145,3030
4271163,2182
4271185,1804
4271206,1900
4271231,1606
4271246,2647
4271272,1557
4271290,2265
4271313,1732
4271336,1723
4271356,1991
4271392,1648
4271414,1882
4271436,1799
4271456,1977
4271482,1563
4271505,1693
4271522,2353
4271545,1749
4271563,2172
4271586,1774
4271606,1987
4271632,1554
4271646,2808
4271672,1552
4271722,1978
4271741,2144
4271766,1617
4271785,2093
4271809,1659
4271825,2462
4271849,1691
4271866,2295
4271888,1828
4271910,1840
4271935,1602
4271949,2858
4271968,2044
4271990,1850
4272016,1527
4272048,1906
4272067,2036
4272090,1775
4272116,1507
4272135,2167
4272159,1674
4272185,1532
4272209,1673
4272225,2402
4272248,1739
4272276,1454
4272293,2383
4272316,1706
4272339,1756
4272366,1462
4272397,1923
4272417,2064
4272440,1752
4272467,1486
4272489,1792
4272517,1449
4272535,2170
4272560,1602
4272589,1375
4272617,1446
4272639,1778
4272667,1425
4272698,1294
4272736,1068
4272772,1623
4272801,1407
4272837,1110
4272868,1268
4272900,1266
4272937,1080
4272978,967
